Aphrika	Afrika
San Javier munisipyu (Beni)	San Javier (gemeente in Bolivia)
La Higuera	La Higuera (Bolivia)
Gilmar	Gylmar dos Santos Neves
Shapumpa	Pteridium
690 watakuna	690-699
Diego Simeone	Diego Simeone
Qhampu k'usillu	Slingerapen
Granada suyu	Granada (departement)
Bon Jovi	Bon Jovi
Manawa suyu	Managua (departement)
Chiklayu	Chiclayo (stad)
Bolívar marka	Bolívar (provincie van Ecuador)
Gamitana	Zwarte pacu
700 watakuna	700-709
Diego Forlán	Diego Forlán
Intibucá suyu	Intibucá (departement)
Chinkasqa Churi	De verloren zoon (Bijbel)
70 watakuna	70-79
70 watakuna kñ	79-70 v.Chr.
710 watakuna	710-719
Hilderaldo Bellini	Hilderaldo Bellini
Suqtawask'a	Balk (meetkunde)
720 watakuna	720-729
730 watakuna	730-739
Waranta	Guaranda (Ecuador)
Pullukuku	Cholibaschreeuwuil
Alqamari	Andescaracara
Tullu	Bot (anatomie)
Jaime Zudáñez pruwinsya	Jaime Zudáñez
750 watakuna	750-759
Pachamama	Pachamama
José María Arguedas	José María Arguedas
Pinchikilla pila	Batterij (elektrisch)
Pipil	Pipil (volk)
Manchunka	Zuidelijke boommiereneter
Hatun Chaku pruwinsya	Gran Chaco (provincie)
Luya pruwinsya	Luya (provincie)
Tiha	Dakpan
Sara Montiel	Sara Montiel
Isqhayllu	Constitutioneel eczeem
Vichada suyu	Vichada (departement)
Hugo Banzer	Hugo Banzer
790 watakuna	790-799
Emmanuel Petit	Emmanuel Petit
Mama Llaqtap San Markus Hatun Yachay Sunturnin	Nationale Universiteit van San Marcos
Luis Suárez Miramontes	Luis Suárez Miramontes
Pantimayu	Bermejo (rivier)
Pillku Mayu	Pilcomayo (rivier)
Piruwpa umalliqnin	Lijst van presidenten van Peru
CA Mineiro	Clube Atlético Mineiro
Hercules (kuyuchisqa siq'isqa)	Hercules (Disneyfilm)
80 watakuna	80-89
80 watakuna kñ	89-80 v.Chr.
810 watakuna	810-819
820 watakuna	820-829
840 watakuna	840-849
Gibson ch'in pacha	Gibsonwoestijn
Juvénal Habyarimana	Juvénal Habyarimana
Yuraq lagartu	Brilkaaiman
Pichincha marka	Pichincha (provincie)
Daddy Yankee	Daddy Yankee
Sajama	Nevado Sajama
La Guajira suyu	La Guajira
Calakmul	Calakmul (Mayastad en Biosfeerreservaat)
Chuqiyapu suyu	La Paz (departement van Bolivia)
Taqna	Tacna (stad)
Fernando Botero	Fernando Botero
Guaviare suyu	Guaviare (departement)
Pirqaq	Metselen
Machina k'arachiq	Kubuskwallen
Lluklluy	Denaturatie (biochemie)
Viseu distritu	Viseu (district)
Castelo Branco distritu	Castelo Branco (district)
Guarda distritu	Guarda (district)
Setúbal distritu	Setúbal (district)
La Habana pruwinsya	La Habana (provincie)
Everglades mamallaqta parki	Everglades National Park
Saramuyu	Zoetzak
Anunas	Annona (geslacht)
900 watakuna	900-909
Luigi Riva	Luigi Riva
Ch'iki qachu	Kweek
90 watakuna	90-99
910 watakuna	910-919
Suphullu	Blaar (medisch)
Henkel	Henkel KGaA
Ernesto Cardenal	Ernesto Cardenal
Racing Club	Racing Club de Avellaneda
Zhelyu Zhelev	Zjeljoe Zjelev
Tumayapu munisipyu	El Puente (gemeente in Tarija)
Chan Chan	Chan Chan
Tapaqari pruwinsya	Tapacarí (provincie)
Canindeyú suyu	Canindeyú
Walusa	Tayer
Gérson	Gérson de Oliveira Nunes
Boaco suyu	Boaco (departement)
Allin simi	Beleefdheid
Puywanku	Pijporgel
Ukumpi	Regenboogboa
San Javier (Ñuflo de Chávez)	San Javier (Santa Cruz)
Michel Micombero	Michel Micombero
Wasqar q'inti	Reuzenkolibrie
Llallawa	Llallagua (plaats)
Inti t'iksuy	Middag (tijd)
T'arata pruwinsya (Buliwya)	Esteban Arce
Atawallpa Yupanki	Atahualpa Yupanqui
Yanakachi munisipyu	Yanacachi (gemeente)
Muyupampa (San Martin)	Moyobamba (stad)
Quwi	Cavia's
Christian Karembeu	Christian Karembeu
Awqapata munisipyu	Aucapata (gemeente)
Parinaquta pruwinsya	Parinacota (provincie)
Piyata	Zwerflandbouw
Movimiento País	Alliantie PAIS
Qhipaq maqanakuy	De Kronieken van Narnia: Het laatste gevecht
Qarapuku Chawaya munisipyu	Puerto Carabuco (gemeente)
Étienne de Gerlache	Etienne de Gerlache
Muriti	Mauritia
Awqa	Vijand
Pakay yura	Inga (vlinderbloemen)
Pukachupa chul	Astyanax fasciatus
Wachuma	Echinopsis peruviana
Antakusma	Krameria
Sankurima	Espeletia
Pisqu llaqta	Pisco (stad)
Yakuma pruwinsya	Yacuma
Urin Atlantiku Awtunumu suyu	Región Autónoma del Atlántico Sur
Madre de Dios	Madre de Dios
Pampa	Pampa
Óscar Córdoba	Óscar Córdoba
Óscar Romero	Óscar Romero
Ózd	Ózd
Rexhep Meidani	Rexhep Meidani
Brett Emerton	Brett Emerton
Rinat Dasajev	Rinat Dasajev
Martin Landau	Martin Landau
Carlos Alberto	Carlos Alberto Torres
Sándor Kocsis	Sándor Kocsis
Alfonso VIII	Alfons VIII van Castilië
Jefferson Farfán	Jefferson Farfán
Fernando Redondo	Fernando Redondo
Carlos Gamarra	Carlos Gamarra
Tirso de Molina	Gabriel Tellez
László Kubala	Ladislao Kubala
Cláudio Taffarel	Cláudio Taffarel
Samuel Richardson	Samuel Richardson
Jules Grévy	Jules Grévy
Tupaq Amaru	Túpac Amaru
Abdul Rahman	Tunku Abdul Rahman (premier)
Bryan Robson	Bryan Robson
Lázaro Cárdenas	Lázaro Cárdenas del Río
Enrique Peña	Enrique Peña Nieto
Barry Gibb	Barry Gibb
Maurice Gibb	Maurice Gibb
Hipólito Yrigoyen	Hipólito Yrigoyen (politicus)
Hassan Gouled Aptidon	Hassan Gouled Aptidon
Lola Beltrán	Lola Beltrán
François Tombalbaye	François Tombalbaye
Adolfo Bioy	Adolfo Bioy Casares
Somchai Wongsawat	Somchai Wongsawat
Ahmadou Ahidjo	Ahmadou Babatoura Ahidjo
Santa Marta	Santa Marta
Emil Constantinescu	Emil Constantinescu
Nur Mohammad Taraki	Nur Muhammad Taraki
Djalma Santos	Djalma Santos
A Perfect Circle	A Perfect Circle
Wiruchu	Gewone vampier
Warayu pruwinsya	Guarayos
Tikipaya munisipyu	Tiquipaya (gemeente)
Badlands mamallaqta parki	Badlands National Park
Rod Taylor	Rod Taylor
James Gandolfini	James Gandolfini
Jürgen Kohler	Jürgen Kohler
Ryutaro Hashimoto	Ryutaro Hashimoto
Paysandú	Paysandú (stad)
Guillermo Stábile	Guillermo Stábile
Mario Yepes	Mario Yepes
Emilio Salgari	Emilio Salgari
Salmun	Salmo
Aixin-Jueluo Fulin	Shunzhi
Diego Velázquez de Cuéllar	Diego Velázquez de Cuéllar
Dino Merlin	Dino Merlin
David Dacko	David Dacko
Alf Ramsey	Alf Ramsey
Poul Nyrup Rasmussen	Poul Nyrup Rasmussen
Mut'uy	Senna (geslacht)
Yawar t'ayqu	Castilleja
José Figueres	José Figueres Ferrer
Georgios Papandreou	Giorgos Papandreou (1888-1968)
José Camacho	José Antonio Camacho
Sunkaru	Pseudoplatystoma
Juan Manuel Vargas	Juan Manuel Vargas
Rob Rensenbrink	Rob Rensenbrink
Jean Fouquet	Jean Fouquet
Rómulo Gallegos	Rómulo Gallegos
Teófilo Cubillas	Teófilo Cubillas
Garcilaso de la Vega	Garcilaso de la Vega (dichter)
Tostão	Tostão
Igor Belanov	Ihor Bilanov
Li Xiannian	Li Xiannian
Tupaq Inka Yupanki	Túpac Inca Yupanqui
Jan Syse	Jan P. Syse
Júnior	Leovegildo Lins da Gama Júnior
Guadalupe Victoria	Guadalupe Victoria
Julio María Sanguinetti	Julio María Sanguinetti
Juan Velasco Alvarado	Juan Velasco Alvarado
Wayna Qhapaq	Huayna Capac
Juan Manuel de Rosas	Juan Manuel de Rosas
António Guterres	António Guterres
Luis Cabral	Luis Cabral
Vavá	Edvaldo Izidio Neto
Francisco de Miranda	Francisco de Miranda
Mário Zagallo	Mário Zagallo
Anton Polster	Toni Polster
Sach'a millma	Spaans mos
Fatos Nano	Fatos Nano
Denílson	Denílson de Oliveira Araújo
Maurice Couve de Murville	Maurice Couve de Murville
Víctor Paz Estenssoro	Víctor Paz Estenssoro
Emilio Colombo	Emilio Colombo
José Nasazzi	José Nasazzi
Chul	Astyanax (geslacht)
Jared Borgetti	Jared Borgetti
Andres Oper	Andres Oper
Falcão	Paulo Roberto Falcão
Didí	Valdir Pereira
Jan Ceulemans	Jan Ceulemans
Franky Van der Elst	Franky Van der Elst
Anastasio Somoza	Anastasio Somoza García
Sylvanus Olympio	Sylvanus Olympio
Carlos Mesa	Carlos Mesa
Dawda Jawara	Dawda Kairaba Jawara
Joan Manuel Serrat	Joan Manuel Serrat
Eduardo Rodríguez Veltzé	Eduardo Rodríguez
Raí	Raimundo Souza Vieira de Oliveira
Dámaso Alonso	Dámaso Alonso
Venustiano Carranza	Venustiano Carranza
César Luis Menotti	César Luis Menotti
Martin de Porres	Martinus van Porres
Valentin Ivanov	Valentin Kozmitsj Ivanov
Marius Tresor	Marius Trésor
Enzo Bearzot	Enzo Bearzot
Maaouya Ould Sid'Ahmed Taya	Maaouya Ould Sid'Ahmed Taya
Louis Riel	Louis Riel
Jorge Campos	Jorge Campos
Nieto Alcalá-Zamora	Niceto Alcala Zamora
Hong Myung-Bo	Hong Myung-bo
Hamani Diori	Hamani Diori
Dražan Jerković	Dražan Jerković
Hal Holbrook	Hal Holbrook
Richard Griffiths	Richard Griffiths
Sandro Mazzola	Sandro Mazzola
Donald Pleasence	Donald Pleasence
Plutarco Elías	Plutarco Elías Calles
Genaro	Januarius van Benevento
Luis Monti	Luis Monti
Manuel Belgrano	Manuel Belgrano
Miguel Alemán	Miguel Alemán Valdés
Manuel Avila	Manuel Ávila Camacho
Gustavo Díaz Ordaz	Gustavo Díaz Ordaz
Francesco di Paola	Franciscus van Paola
David Alfaro Siqueiros	David Alfaro Siqueiros
Tupaq Amaru iskay ñiqin	Túpac Amaru II
Philibert Tsiranana	Philibert Tsiranana
Moses Malone	Moses Malone
José Maria Eça de Queirós	Eça de Queirós
Vladimír Mečiar	Vladimír Mečiar
Pillpintu tuktuyuq urin rikch'aq ayllu	Faboideae
Qhatuna	Commodity
José de Anchieta	José de Anchieta
Tukuku	Chileense flamingo
Chubby Checker	Chubby Checker
Petru Groza	Petru Groza
Mata-mata	Matamata (schildpad)
Kåre Willoch	Kåre Willoch
Aixin-Jueluo Yinzhen	Yongzheng
Juan Vicente Gómez	Juan Vicente Gómez
Vittorio Pozzo	Vittorio Pozzo
Héctor Scarone	Héctor Scarone
Bryan Ruiz	Bryan Ruiz
Miguel López de Legazpi	Miguel López de Legazpi
Serebro	Serebro
Ibrahim Abboud	Ibrahim Abboud
Chaqna	Vracht
Oleh Protasov	Oleg Protasov
Pichqantin Siwilchasqa Runallaqta	Vijf geciviliseerde stammen
Christian Michelsen	Christian Michelsen
Pasto	Pasto
Souphanouvong	Souphanouvong
Wayawa	Psidium
Llut'ana sinta	Plakband
Simp'a	Vlecht (bindtechniek)
Cieszyn	Cieszyn (stad)
Linli	Judasoor
Ch'uchu	Zeepnotenboom
Beja distritu	Beja (district)
Karchi marka	Carchi
Impapura marka	Imbabura (provincie)
Porto distritu	Porto (district)
Urqu raki-raki	Mannetjesvaren
Mulla qipuncha	Gevlekt longkruid
Trujillo (Ispañapi)	Trujillo (Spanje)
Qumichiy	Sterilisatie (vruchtbaarheid)
Q'iwi	Luxatie
Chahta	Choctaw (volk)
Limanowa	Limanowa
Mariya	Maria (voornaam)
Braga distritu	Braga (district)
Viana do Castelo distritu	Viana do Castelo (district)
Trygve Bratteli	Trygve Bratteli
Tiksi	Oorsprong
Adolfo Ruiz	Adolfo Ruiz Cortines
Padcaya munisipyu	Padcaya (gemeente)
Uriondo munisipyu	Uriondo (gemeente)
San Lorenzo munisipyu (Tarija)	Villa San Lorenzo (gemeente)
Karapari munisipyu	Caraparí (gemeente)
Bermejo munisipyu	Bermejo (gemeente in Bolivia)
Villamontes munisipyu	Villamontes (gemeente)
Yakuywa munisipyu	Yacuíba (gemeente)
Yunchara munisipyu	Yunchará (gemeente)
Armenia (Quindío)	Armenia (Quindío)
Tarija pruwinsya	Cercado (Tarija)
Gary Barlow	Gary Barlow
Tarnowskie Góry	Tarnowskie Góry
Aya p'ampay	Begrafenis
Ñaw yura rikch'aq ayllu	Tecophilaeaceae
Maldonado suyu	Maldonado (departement)
Uta	Leishmaniasis
Pacha paqariy riqpa puriynin	De Kronieken van Narnia: De reis van het drakenschip (boek)
Victoria llaqta	Ciudad Victoria
Qullqi tiyana	De Kronieken van Narnia: De zilveren stoel
Salsa-salsa	Gewone melkdistel
Hatun sach'a allqu	Kortoorvos
José Zorrilla	José Zorrilla
Yūji Nakazawa	Yuji Nakazawa
Julio César Romero	Julio César Romero
Ademir	Ademir Marques de Menezes
César Gaviria	César Gaviria
Facundo Cabral	Facundo Cabral
José Orozco	José Clemente Orozco
Manqu Qhapaq iskay ñiqin	Manco Inca Yupanqui
Omar Torrijos	Omar Torrijos
Juan Alberto Schiaffino	Juan Alberto Schiaffino
Sebastián de Belalcázar	Sebastián de Belalcázar
René Barrientos Ortuño	René Barrientos
Rómulo Betancourt	Rómulo Betancourt
Miguel Hernández	Miguel Hernández
Alexandros Zaimis	Alexandros Zaimis
Jacques Charles	Jacques Charles
Francisco Morazán	Francisco Morazán Quesada
Machuyay	Veroudering (mens)
Atlético Nacional	Atlético Nacional
Miskitu	Miskito
Johan Ferrier	Johan Ferrier
Donald Dewar	Donald Dewar
Utirayay	Verbazing
Kunkuwana	Rosse tijgerroerdomp
Paquyaq asuka	Manenrob
Marakay	Maracay
Nicolás Guillén	Nicolás Guillén
Apaykachana	Vervoermiddel
Inka Garcilaso de la Vega	Garcilaso de la Vega (Inca)
Hong Xiuquan	Hong Xiuquan
Lluchk'ana	Glijbaan
Kuyuq rikch'a hap'ina	Filmcamera
Popayán	Popayán
Gustavo Gutiérrez	Gustavo Gutierrez
Þingvallavatn	Þingvallavatn
Fernanda Montenegro	Fernanda Montenegro
Wayas marka	Guayas (provincie)
Kañar marka	Cañar
Esmeraldas marka	Esmeraldas (provincie)
Adolfo López	Adolfo López Mateos
José Carlos Mariátegui	José Carlos Mariátegui
Omar Rodriguez-Lopez	Omar Rodríguez-López
Q'upa yaku	Afvalwater
Lucio Gutiérrez	Lucio Gutiérrez
Hubert Maga	Hubert Maga
Ahmad Tejan Kabbah	Ahmad Tejan Kabbah
Võ Văn Kiệt	Võ Văn Kiệt
António de Spínola	António de Spínola
Abédi Pelé	Abédi Pelé
Odvar Nordli	Odvar Nordli
Acadia mamallaqta parki	Acadia National Park
Sawanqaya	Sabancaya
Yana chichiku	Bruinrugtamarin
Tango	Ballroomtango
Cornelio Saavedra pruwinsya	Cornelio Saavedra
Ch'ullu	Chullo
Kururay	Ontwikkeling
Aqupampa (sut'ichana)	Acobamba
Guillermo Amor	Guillermo Amor
Karta	Karta
Aymara	Aymara
Alimanyapi mama llaqta parkikuna	Lijst van nationale parken in Duitsland
Branco	Cláudio Ibrahim Vaz Leal
Faryd Mondragón	Faryd Mondragón
Alexandre Pétion	Alexandre Pétion
Mirachiy	Reproductie
Ruqyay waqaychana	Geluidsmedium
Algarrobo	Algarrobo
Richard Schiff	Richard Schiff
József Antall	József Antall
Edward Mutesa	Edward Mutesa II
Anthony Mamo	Anthony Mamo
Radu Vasile	Radu Vasile
Joseph Jenkins Roberts	Joseph Jenkins Roberts
Faustino Asprilla	Faustino Asprilla
Joaquín Sabina	Joaquín Sabina
Munay	Wil (begrip)
Taraqu (sut'ichana)	Taraco
Victor Ikpeba	Victor Ikpeba
Adolfo Valencia	Adolfo Valencia
Pedro de Betancur	Pedro de San José de Betancourt
Arthur Friedenreich	Arthur Friedenreich
Pukatupsa pawshi	Mesbekpauwies
Ayntaka	Kaalstaartbuidelrat
James Rodríguez	James Rodríguez
Sávio Bortolini	Sávio Bortolini Pimentel
Chawpi suyu (Parawayi)	Central (departement)
Yuraquma mayusuksu	Witkopwaterspreeuw
Puerto Ayacucho	Puerto Ayacucho
Bragança distritu	Bragança (district)
Phukuna	Blaaspijp (wapen)
Buliwyap umalliqnin	Lijst van presidenten van Bolivia
Antikuna atuq	Andesvos
Glacier mamallaqta parki (Hukllachasqa Amirika Suyukuna)	Glacier National Park (Verenigde Staten)
Yawar ispay	Hematurie
Yaku wiru	Waterleiding
Hatun sikwanka	Reuzentoekan
Sinru qillqa: Llaqtakuna (Piruw)	Lijst van grote Peruviaanse steden
Chittagong	Chittagong (stad)
Valledupar	Valledupar
Jean-Baptiste Bagaza	Jean Baptiste Bagaza
Szentes	Szentes
Yawar Waqaq	Yáhuar Huácac
Inka Ruq'a	Inca Roca
Silvio Rodríguez	Silvio Rodríguez
Wiraqucha Inka	Viracocha Inca
Thorvald Stoltenberg	Thorvald Stoltenberg
Sinru qillqa: Urqu (Asya)	Lijst van bergen in Azië
Eloy Alfaro	José Eloy Alfaro Delgado
Hélder Câmara	Hélder Câmara
José María Morelos	José María Morelos
Latakunka	Latacunga
Finidi George	Finidi George
Vila Real distritu	Vila Real (district)
Agustín Gamarra	Agustín Gamarra
Ayqichiy	Deportatie
Hiki p'anqa	Selaginella
Yunka ch'illtu	Tamarillo
Leonardo Boff	Leonardo Boff
Teodoro Fernández	Teodoro Fernández
Hinarimana	Bijwoord
Jonas Furrer	Jonas Furrer
Kunishige Kamamoto	Kunishige Kamamoto
Faas Wilkes	Faas Wilkes
Jonathan Motzfeldt	Jonathan Motzfeldt
Suysuna	Zeef
Arthur Chung	Arthur Chung
Phaka usa	Schaamluis
Aero Cóndor	Aero Condor Peru
Luis Marín	Luis Marín (Costa Rica)
Titu Kusi Yupanki	Titu Cusi Yupanqui
Aníbal Troilo	Aníbal Troilo
Tupaq Wallpa	Túpac Huallpa
Sitqa	Zwarte mosterd
Roque Sáenz Peña	Roque Sáenz Peña
Wimereux	Wimereux (gemeente)
Chimputu	Neacomys spinosus
Murrupun pruwinsya	Morropón (provincie)
Puhili kiti	Pujilí (kanton)
Purullku	Beker (voorwerp)
Gaston Febus	Gaston III van Foix-Béarn
Piki	Vlooien
Litoral pruwinsya	Litoral de Atacama
Chinchay Yunka pruwinsya	Nor Yungas
Ayaya	Rode lepelaar
Muyusiki	Amerikaanse oeverloper
Manu mamallaqta wari kancha	Nationaal park Manú
Orosháza	Orosháza
Barcelona (Winisuyla)	Barcelona (Venezuela)
Millonarios FC	Millonarios FC
Mathiyup qillqasqan	Evangelie volgens Matteüs
Żory	Żory
Suchisa	Encomienda
Mallki chakra	Agroforestry
Awariku mayu	Aguarico
Machu Pikchu llaqta	Aguas Calientes
Tupi	Tupi
Pepino	Pepino
Santa Lusiya	Santa Lucia
Agustín Lara	Agustín Lara
Napu	Napo
Urin mayuatu	Krabbenetende wasbeer
Tunari	Tunari
Chinchiru	Chincheros
Ephesuyuqkunapaq qillqa	Brief van Paulus aan de Efeziërs
K'iraw	Wieg
Chila	Cecropia
Kila	Kila
Tunga	Tunga
Oropesa	Oropesa
Tutura (sut'ichana)	Totora
Cordillera	Cordillera
Siwayru	Koper(II)acetaat
Millu	Aluminiumsulfaat
Likankawur	Licancabur
Jututu	James' flamingo
Chururu	Andesflamingo
Willkapampa (sut'ichana)	Vilcabamba
Surku distritu (Lima pruwinsya)	Santiago de Surco
Hallka	Páramo
Yura wira	Spijsolie
José Manuel Pando pruwinsya	José Manuel Pando
Bearnpa Gaston tawañiqin	Gaston IV van Béarn
K'uyu	Violet
Charaña munisipyu	Charaña (gemeente)
Roberto Carlos	Roberto Carlos (voetballer)
T'uruchaki	Furnarius
Llanqha	Roze
Raramuri	Tarahumara (volk)
Pachakamaq llaqta	Pachacamac
Q'aqchakuy	Schrikreflex
Rabah Madjer	Rabah Madjer
Emmanuel Amuneke	Emmanuel Amunike
Villazón	Villazón (plaats)
Võ Chí Công	Võ Chí Công
Andrés Bello	Andrés Bello (persoon)
Altiero Spinelli	Altiero Spinelli
Víctor Hugo Aristizábal	Víctor Aristizábal
Walter Centeno	Walter Centeno
Carlos Bianchi	Carlos Bianchi
Ransisku (Tayta Papa)	Paus Franciscus
Carlos de Céspedes	Carlos Manuel de Céspedes
Muwa	Moa
Amantani	Amantaní
Vicente Feola	Vicente Feola
Luis Sáenz Peña	Luis Sáenz Peña
Tuywis	Amazonepapegaaien
CF America	Club América
Sinru qillqa: Urqu (Chinchay Awya Yala)	Lijst van bergen in Noord-Amerika
Chetumal	Chetumal
Lavalleja suyu	Lavalleja
Misk'i	Zoet (smaak)
Maiya Plissezkaya	Maja Plisetskaja
Carazo suyu	Carazo (departement)
Demis Nikolaidis	Demis Nikolaidis
Chanrara mach'aqway	Echte ratelslangen
Stephen Root	Stephen Root
Cobi Jones	Cobi Jones
Puwpu qucha	Poopomeer
María Félix	María Félix
Kuri marka	El Oro
Petén suyu	Petén (departement)
Lidia Gueiler Tejada	Lidia Gueiler Tejada
China wiñay wayna	Grote wolfsklauw
Piypiri	Holenuil
Ch'uspa	Handtas
Sayri Tupaq	Sayri Túpac
Alexis Argüello	Alexis Arguello
Pedro Infante	Pedro Infante
Andrés de Santa Cruz	Andrés de Santa Cruz
Fructuoso Rivera	José Fructuoso Rivera
Jaime Moreno Morales	Jaime Moreno
Toribio de Mogrovejo	Turibius de Mogrovejo
Charles Rogier	Charles Rogier
Pila k'uyka	Spoelworm
Charanku	Charango
Wankayu	Huancayo (stad)
Yawar wañusqa	Bloeduitstorting
Punchu	Poncho
Runa sutip rantin	Persoonlijk voornaamwoord
Tupaq Katari	Túpac Katari
Amu kaskawil	Lanspuntslangen
Cipriano Castro	José Cipriano Castro
Tuta k'usillu	Nachtaapjes
Arsenio Pastor Erico	Arsenio Erico
Jamil Mahuad	Jamil Mahuad
Julio César Chávez	Julio César Chávez
Comunidad Andina	Andesgemeenschap
Amleto Cicognani	Amleto Giovanni Cicognani
San Miguel (José Miguel de Velasco)	San Miguel de Velasco
Buwis	Os (rund)
Paramore	Paramore
Celia Cruz	Celia Cruz
Yakunayay	Dorst (biologie)
Hamp'atu urqu	Ampato
Ruray rimanachay	Vervoeging
Qulcha @@@u0026K@@@u0026 munisipyu	Colcha @@@u0026K@@@u0026 (gemeente)
Carlos Ruiz	Carlos Ruiz
Warisa	Grijsgroen doodshoofdaapje
Misuka	Cosmos (geslacht)
Umup kunchan	De Kronieken van Narnia: Het neefje van de tovenaar
Falmouth (Cornwall)	Falmouth (Cornwall)
Kiskunfélegyháza	Kiskunfélegyháza
Coritiba Foot Ball Club	Coritiba Foot Ball Club
Tan Son Nhat antanka pampa	Internationale Luchthaven Tân Sơn Nhất
Rispampa	Riobamba
Marsala	Marsala (Italië)
Wasa tullu	Wervelkolom
Ferenc Puskás	Ferenc Puskás
Asaru	Azerbeidzjanen
Edwin van der Sar	Edwin van der Sar
Paris Saint Germain FC	Paris Saint-Germain
Paolo Maldini	Paolo Maldini
Rolando Fonseca	Rolando Fonseca
Luis Figo	Luís Figo
Boris Tadić	Boris Tadić
Planoise	Planoise
Sergio Ramos	Sergio Ramos
Iğdır	Iğdır (stad)
Narnia llaqtamanta wiñay willaykuykuna	De Kronieken van Narnia
Rivaldo	Rivaldo
Alan Shearer	Alan Shearer
Marco van Basten	Marco van Basten
Ali Abdullah Saleh	Ali Abdullah Saleh
Mrs. Doubtfire	Mrs. Doubtfire
Chilip llaqta takin	Himno Nacional
Keane	Keane
San Sebastián de los Reyes	San Sebastián de los Reyes
Kurmambek Bakiyev	Koermanbek Bakijev
The Mars Volta	The Mars Volta
Liyun, layqa warmi, p'acha waqaychana ima	De Kronieken van Narnia: Het betoverde land achter de kleerkast
Gothic	Gothic rock
Aveiro	Aveiro (stad)
Manny Pacquiao	Manny Pacquiao
Anastasia (kuyuchisqa siq'isqa)	Anastasia (1997)
Apulliq	Parlementslid
Hugo Sánchez	Hugo Sánchez
Q'ispi kay	Transparantie (optiek)
Alcobendas	Alcobendas
Yawar hark'ay	Hemostase
Benidorm	Benidorm (plaats)
Qanchisnintin Tiksimuyu Achachilla	Zeven wereldwonderen van de antieke wereld
Askar Akayev	Askar Akajev
Wallata	Andesgans
Tunki	Rode rotshaan
Qarachi	Orestias (vissengeslacht)
Puna qiwlla	Andesmeeuw
Puna khallwa	Andeszwaluw
Qullana munisipyu	Collana (gemeente)
Umala munisipyu	Umala (gemeente)
Qalamarka munisipyu	Calamarca (gemeente)
Ayu Ayu munisipyu	Ayo Ayo (gemeente)
Patakamaya munisipyu	Patacamaya (gemeente)
Qullqincha munisipyu	Colquencha (gemeente)
Jaruma pruwinsya	Aroma (provincie)
Sika Sika munisipyu	Sica Sica (gemeente)
Sapajaqi munisipyu	Sapahaqui (gemeente)
Tiziano Ferro	Tiziano Ferro
Darwin wat'a	Darwin (eiland)
Galatasaray SK	Galatasaray SK
Kachi yaku	Zilt water
Wachuchasqa	Tabel
Nawel Wapi qucha	Nahuel Huapi-meer
Chontales suyu	Chontales
Chinchay Atlantiku Awtunumu suyu	Región Autónoma del Atlántico Norte
Karuyayasqa	Criollo (persoon)
Sukumpiyu marka	Sucumbíos
Orellana marka	Orellana
Club Nacional de Football	Club Nacional de Football
T'ipana	Broche
Wodzisław Śląski	Wodzisław Śląski
Mata khiki	Schurftmijt
Puntarenas pruwinsya	Puntarenas (provincie)
Cartago pruwinsya	Cartago (provincie)
Alajuela suyu	Alajuela (provincie)
Heredia pruwinsya	Heredia (provincie)
K'apa	Kraakbeen
Vassilios Tsiartas	Vassilios Tsiartas
CD Guadalajara	Club Deportivo Guadalajara
Chris Pratt	Chris Pratt
Hatunkaray waqrasapa suntu	Herculeskever
Wamanqa	Ayacucho (stad)
Loja marka	Loja (provincie)
Thaqu yura urin rikch'aq ayllu	Mimosoideae
Q'utu k'usillu	Brulapen
Tunkurawa marka	Tungurahua (provincie)
Asnan qura	Klein kruiskruid
Mayukuna marka	Los Ríos (provincie)
Wanuku	Huánuco (stad)
Domenico Tardini	Domenico Tardini
Yana lagartu	Zwarte kaaiman
Ch'ura taruka	Moerashert
Hanan Verapaz suyu	Alta Verapaz
Urin Verapaz suyu	Baja Verapaz
Manawi marka	Manabí
Jean-Marie Villot	Jean-Marie Villot
Wankawillka suyu	Huancavelica (regio)
Didier Deschamps	Didier Deschamps
Sacatepequez suyu	Sacatepéquez
T'utura munisipyu (Quchapampa)	Totora (gemeente)
